label,sentence
1,"It's hard to say who might enjoy this, are there Tolstoy groupies out there?"
4,This movie is to be cherished.
3,"In all fairness, I must report that the children of varying ages in my audience never coughed, fidgeted or romped up and down the aisles for bathroom breaks."
1,"The screenplay is hugely overwritten, with tons and tons of dialogue -- most of it given to children."
1,"Entertains not so much because of its music or comic antics, but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel."
4,Ryan Gosling ... is at 22 a powerful young actor.
2,"(Garbus) discards the potential for pathological study, exhuming instead, the skewed melodrama of the circumstantial situation."
4,I am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray Richard Dawson.
3,"While this movie, by necessity, lacks Fellowship's heart, Two Towers outdoes its spectacle."
3,"For those who are intrigued by politics of the '70s, the film is every bit as fascinating as it is flawed."
3,An absorbing and unsettling psychological drama.
2,"Skillful as he is, Mr. Shyamalan is undone by his pretensions."
4,"Like the best of Godard's movies ... it is visually ravishing, penetrating, impenetrable."
2,"With wit and empathy to spare, waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters' striving solipsism."
3,Spare but quietly effective retelling.
3,"The story that emerges has elements of romance, tragedy and even silent-movie comedy."
1,This is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors.
1,"It's a strange film, one that was hard for me to warm up to."
1,A series of immaculately composed shots of Patch Adams quietly freaking out does not make for much of a movie.
2,Chomp chomp!
3,Harks back to a time when movies had more to do with imagination than market research.
0,"All the Queen's Men is a throwback war movie that fails on so many levels, it should pay reparations to viewers."
3,Fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy.
0,The exclamation point seems to be the only bit of glee you'll find in this dreary mess.
0,"A banal, virulently unpleasant excuse for a romantic comedy."
4,A must see for all sides of the political spectrum
4,"The storylines are woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is awesome."
0,Skip the film and buy the Philip Glass soundtrack CD.
2,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture."
0,"...unspeakably, unbearably dull, featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim-witted."
0,"Forages for audience sympathy like a temperamental child begging for attention, giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining."
4,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat."
3,"Beyond the cleverness, the weirdness and the pristine camerawork, One Hour Photo is a sobering meditation on why we take pictures."
3,"The best part about ""Gangs"" was Daniel Day-Lewis."
0,...hypnotically dull.
0,"We can't accuse Kung Pow for misfiring, since it is exactly what it wants to be: an atrociously, mind-numbingly, indescribably bad movie."
1,"But then again, I hate myself most mornings."
2,A charming and funny story of clashing cultures and a clashing mother/daughter relationship.
1,"Although purportedly a study in modern alienation, it's really little more than a particularly slanted, gay s/m fantasy, enervating and deadeningly drawn-out."
2,"If Signs is a good film, and it is, the essence of a great one is in there somewhere."
3,It can be safely recommended as a video/DVD babysitter.
3,"The movie should jolt you out of your seat a couple of times, give you a few laughs, and leave you feeling like it was worth your seven bucks, even though it does turn out to be a bit of a cheat in the end."
4,Part of the film's cheeky charm comes from its vintage schmaltz.
4,"A fun family movie that's suitable for all ages -- a movie that will make you laugh, cry and realize, 'It's never too late to believe in your dreams.'"
3,"Unlike most anime, whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes, Metropolis never seems hopelessly juvenile."
3,There is something that is so meditative and lyrical about Babak Payami's boldly quirky Iranian drama Secret Ballot...a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics
1,"It winds up moving in many directions as it searches (vainly, I think) for something fresh to say."
0,It's as if De Palma spent an hour setting a fancy table and then served up Kraft Macaroni and Cheese.
2,Fulfills the minimum requirement of Disney animation.
4,"With or without the sex, a wonderful tale of love and destiny, told well by a master storyteller"
0,"Rifkin no doubt fancies himself something of a Hubert Selby Jr., but there isn't an ounce of honest poetry in his entire script; it's simply crude and unrelentingly exploitative."
3,"But it will just as likely make you weep, and it will do so in a way that doesn't make you feel like a sucker."
1,"The acting is just fine, but there's not enough substance here to sustain interest for the full 90 minutes, especially with the weak payoff."
4,"Romantic comedy and Dogme 95 filmmaking may seem odd bedfellows, but they turn out to be delightfully compatible here."
0,(A) rather thinly-conceived movie.
4,"Good, solid storytelling."
3,"It's a treat watching Shaw, a British stage icon, melting under the heat of Phocion's attentions."
1,"the film doesn't sustain its initial promise with a jarring, new-agey tone creeping into the second half"
0,A smug and convoluted action-comedy that doesn't allow an earnest moment to pass without reminding audiences that it's only a movie.
1,Um....isn't that the basis for the entire plot?
3,(Has) an immediacy and an intimacy that sucks you in and dares you not to believe it's all true.
4,"A deftly entertaining film, smartly played and smartly directed."
4,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal."
0,A terrible movie that some people will nevertheless find moving.
1,To Blandly Go Where We Went 8 Movies Ago ...
2,"This is NOT a retread of ""Dead Poets' Society."""
2,An intriguing near-miss.
0,"The film's lack of personality permeates all its aspects -- from the TV movie-esque, affected child acting to the dullest Irish pub scenes ever filmed."
2,The kind of sense of humor that derives from a workman's grasp of pun and entendre and its attendant need to constantly draw attention to itself.
3,Craig Bartlett and director Tuck Tucker should be commended for illustrating the merits of fighting hard for something that really matters.
1,Rosenthal (Halloween II) seems to have forgotten everything he ever knew about generating suspense.
3,But it's defiantly and delightfully against the grain.
3,"Famuyiwa's feature deals with its subject matter in a tasteful, intelligent manner, rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer."
1,'Matrix'-style massacres erupt throughout...but the movie has a tougher time balancing its violence with Kafka-inspired philosophy.
1,"(Toback's) fondness for fancy split-screen, stuttering editing and pompous references to Wittgenstein and Kirkegaard ... blends uneasily with the titillating material."
3,"At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had, Godfrey Reggio's career shines like a lonely beacon."
1,The type of dumbed-down exercise in stereotypes that gives the (teen comedy) genre a bad name.
4,"Elegant and eloquent (meditation) on death and that most elusive of passions, love."
2,You bet there is and it's what makes this rather convoluted journey worth taking.
1,Weird.
3,"(Clooney's) debut can be accused of being a bit undisciplined, but it has a tremendous, offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him, especially the Coen brothers and Steven Soderbergh."
0,Pair that with really poor comedic writing...and you've got a huge mess.
2,It was a dark and stormy night...
1,"The audience when I saw this one was chuckling at all the wrong times, and that's a bad sign when they're supposed to be having a collective heart attack."
3,Nicholas Nickleby celebrates the human spirit with such unrelenting Dickensian decency that it turned me (horrors!)
4,Romanek's themes are every bit as distinctive as his visuals.
3,"No worse a film than Breaking Out, and Breaking Out was utterly charming."
2,"An empty, ugly exercise in druggy trance-noir and trumped-up street credibility."
4,"Scooby Doo is surely everything its fans are hoping it will be, and in that sense is a movie that deserves recommendation."
0,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring."
0,"...an airless, prepackaged Julia Roberts wannabe that stinks so badly of hard-sell image-mongering you'll wonder if Lopez's publicist should share screenwriting credit."
1,Will anyone who isn't a Fangoria subscriber be excited that it hasn't gone straight to video?
3,Your children will be occupied for 72 minutes.
4,Exciting and well-paced.
2,"In this film, Aussie David Caesar channels the not-quite-dead career of Guy Ritchie."
2,"Wallace gets a bit heavy handed with his message at times, and has a visual flair that waxes poetic far too much for our taste."
3,"Lasker's canny, meditative script distances sex and love, as Byron and Luther ... realize they can't get no satisfaction without the latter."
2,"""Feardotcom"" has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel, but it simply becomes a routine shocker."
2,"Essentially, the film is weak on detail and strong on personality"
0,"Like Rudy Yellow Lodge, Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider."
3,The amazing film work is so convincing that by movies' end you'll swear you are wet in some places and feel sand creeping in others.
2,It must be in the genes.
2,"Only for young children, if them."
1,Femme Fatale offers nothing more than a bait-and-switch that is beyond playing fair with the audience.
4,"Combines sharp comedy, old-fashioned monster movie atmospherics, and genuine heart to create a film that's not merely about kicking undead ***, but also about dealing with regret and, ultimately, finding redemption."
0,Just a bunch of good actors flailing around in a caper that's neither original nor terribly funny.
2,"While Hoffman's performance is great, the subject matter goes nowhere."
3,"The movie does its best to work us over, with second helpings of love, romance, tragedy, false dawns, real dawns, comic relief, two separate crises during marriage ceremonies, and the lush scenery of the Cotswolds."
4,"Filled with honest performances and exceptional detail, Baran is a gentle film with dramatic punch, a haunting ode to humanity."
3,Rodriguez does a splendid job of racial profiling Hollywood style--casting excellent Latin actors of all ages--a trend long overdue.
3,Takashi Miike keeps pushing the envelope: Ichi the Killer
1,More likely to have you scratching your head than hiding under your seat.
1,Fairly run-of-the-mill.
3,So could young romantics out on a date.
3,Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn.
0,"The secrets of time travel will have been discovered, indulged in and rejected as boring before I see this piece of crap again."
1,"The script boasts some tart TV-insider humor, but the film has not a trace of humanity or empathy."
1,"Though it's not very well shot or composed or edited, the score is too insistent and the dialogue is frequently overwrought and crudely literal, the film shatters you in waves."
3,"Satin Rouge is not a new, or inventive, journey, but it's encouraging to see a three-dimensional, average, middle-aged woman's experience of self-discovery handled with such sensitivity."
0,"Due to stodgy, soap opera-ish dialogue, the rest of the cast comes across as stick figures reading lines from a TelePrompTer."
1,"It's so crammed with scenes and vistas and pretty moments that it's left a few crucial things out, like character development and coherence."
2,"Shamelessly resorting to pee-related sight gags that might even cause Tom Green a grimace; still, Myer's energy and the silliness of it all eventually prevail"
3,A hypnotic cyber hymn and a cruel story of youth culture.
4,Noyce has worked wonders with the material.
1,A sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama.
1,No thanks.
4,"Despite the predictable parent vs. child coming-of-age theme, first-class, natural acting and a look at ""the real Americans"" make this a charmer."
4,"Delia, Greta, and Paula rank as three of the most multilayered and sympathetic female characters of the year."
2,Best described as I Know What You Did Last Winter.
1,Action - mechanical.
0,"Another wholly unnecessary addition to the growing, moldering pile of, well, extreme stunt pictures."
1,"This would have been better than the fiction it has concocted, and there still could have been room for the war scenes."
1,It's a bad sign in a thriller when you instantly know whodunit.
1,"While the production details are lavish, film has little insight into the historical period and its artists, particularly in how Sand developed a notorious reputation."
3,"Although Olivier Assayas' elegantly appointed period drama seems, at times, padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two."
2,"The tonal shifts are jolting, and though Wen's messages are profound and thoughtfully delivered, more thorough transitions would have made the film more cohesive."
2,Dense and enigmatic...elusive...stagy and stilted
3,The moral shrapnel and mental shellshock will linger long after this film has ended.
1,A sleek advert for youthful anomie that never quite equals the sum of its pretensions.
4,"Overall, it's a very entertaining, thought-provoking film with a simple message: God is love."
1,"Some movies were made for the big screen, some for the small screen, and some, like Ballistic: Ecks vs. Sever, were made for the palm screen."
2,"""On Guard!"""
2,"A minor work yet there's no denying the potency of Miller's strange, fleeting brew of hopeful perseverance and hopeless closure."
4,"a confident, richly acted, emotionally devastating piece of work and 2002's first great film"
4,LaBute's careful handling makes the material seem genuine rather than pandering.
0,The whole film has this sneaky feel to it – as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product.
1,An inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength.
3,...a funny yet dark and seedy clash of cultures and generations.
2,Routine and rather silly.
2,Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave's career.
3,As tricky and satisfying as any of David Mamet's airless cinematic shell games.
2,The best thing that can be said of the picture is that it does have a few cute moments.
3,The story is smart and entirely charming in intent and execution.
2,"A different kind of love story - one that is dark, disturbing, painful to watch, yet compelling."
1,The action clichés just pile up.
0,"Not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream, it also represents glossy Hollywood at its laziest."
4,A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life tosses at them.
4,"If ever a concept came handed down from the movie gods on a silver platter, this is it."
3,"You may be captivated, as I was, by its moods, and by its subtly transformed star, and still wonder why Paul Thomas Anderson ever had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear."
3,"""Brown Sugar"" admirably aspires to be more than another ""Best Man"" clone by weaving a theme throughout this funny film."
3,"Highlighted by a gritty style and an excellent cast, it's better than one might expect when you look at the list of movies starring Ice-T in a major role."
2,Far away.
2,The kind of trifle that date nights were invented for.
2,"All the actors are good in Pauline & Paulette but van der Groen, described as 'Belgium's national treasure,' is especially terrific as Pauline."
3,Gently humorous and touching.
1,"Puportedly ""Based on True Events,"" a convolution of language that suggests it's impossible to claim that it is ""Based on a True Story"" with a straight face."
0,Vulgar is too optimistic a title.
0,"""The Adventures of Pluto Nash"" is a big time stinker."
4,Visually captivating.
3,"As each of them searches for their place in the world, Miller digs into their very minds to find an unblinking, flawed humanity."
2,"She's a cipher, played by an actress who smiles and frowns but doesn't reveal an inner life."
1,Writer-director Stephen Gaghan has made the near-fatal mistake of being what the English call 'too clever by half.'
0,"For the future, one hopes Mr. Plympton will find room for one more member of his little band, a professional screenwriter."
3,"The story plays out slowly, but the characters are intriguing and realistic."
3,Very predictable but still entertaining
1,"If you're not a fan, it might be like trying to eat Brussels sprouts."
3,"has far more energy, wit and warmth than should be expected from any movie with a ""2"" at the end of its title."
4,"Mr. Deeds is sure to give you a lot of laughs in this simple, sweet and romantic comedy."
1,It all seemed wasted like DeNiro's once promising career and the once grand Long Beach boardwalk.
4,"Its gentle, touching story creeps into your heart."
4,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud."
2,Gloriously straight from the vagina.
3,... works on some levels and is certainly worth seeing at least once.
1,A potentially good comic premise and excellent cast are terribly wasted.
4,A small gem from Belgium.
2,Courtney CHASES Stuart with a CELL PHONE.
4,"The characters are complex and quirky, but entirely believable as the remarkable ensemble cast brings them to life."
3,Worth a look as a curiosity.
2,"It is a testament of quiet endurance, of common concern, of reconciled survival."
1,"If you've got a house full of tots -- don't worry, this will be on video long before they grow up and you can wait till then."
1,"Eddie Murphy and Owen Wilson have a cute partnership in I Spy, but the movie around them is so often nearly nothing that their charm doesn't do a load of good."
3,"Short and sweet, but also more than anything else slight... Tadpole pulls back from the consequences of its own actions and revelations."
3,Poignant and delicately complex.
3,And we don't avert our eyes for a moment.
4,Simply and eloquently articulates the tangled feelings of particular New Yorkers deeply touched by an unprecedented tragedy.
2,Plays like a checklist of everything Rob Reiner and his cast were sending up.
4,...could easily be called the best Korean film of 2002.
0,"The title, alone, should scare any sane person away."
1,"For all the time we spend with these people, we never really get inside of them."
3,It doesn't matter that the film is less than 90 minutes.
0,The plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours.
2,"This English-language version ... does full honor to Miyazaki's teeming and often unsettling landscape, and to the conflicted complexity of his characters."
2,Whether Quitting will prove absorbing to American audiences is debatable.
4,"The film is a hoot, and is just as good, if not better than much of what's on Saturday morning TV especially the pseudo-educational stuff we all can't stand."
3,The ending feels at odds with the rest of the film.
3,In the end there is one word that best describes this film: honest.
0,"The movie barely makes sense, with its unbelievable naïveté and arbitrary flashbacks."
3,"It's a quirky, off-beat project."
4,"If you can get past the taboo subject matter, it will be well worth your time."
3,"Coy but exhilarating, with really solid performances by Ving Rhames and Wesley Snipes."
3,"Starts slowly, but Adrien Brody – in the title role – helps make the film's conclusion powerful and satisfying."
1,Feeble comedy.
1,No amount of blood and disintegrating vampire cadavers can obscure this movie's lack of ideas.
2,Simply doesn't have sufficient heft to justify its two-hour running time.
1,"...the good and different idea (of middle-aged romance) is not handled well and, except for the fine star performances, there is little else to recommend ""Never Again."""
2,"Parker should be commended for taking a fresh approach to familiar material, but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story's core."
1,Would that Greengrass had gone a tad less for grit and a lot more for intelligibility.
1,"Sadly, as Blood Work proves, that was a long, long time ago."
4,"The performers are so spot on, it is hard to conceive anyone else in their roles."
1,"The first mistake, I suspect, is casting Shatner as a legendary professor and Kunis as a brilliant college student--where's Pauly Shore as the rocket scientist?"
3,Wise and deadpan humorous.
1,"Twenty-three movies into a mostly magnificent directorial career, Clint Eastwood's efficiently minimalist style finally has failed him."
0,Boring and meandering.
1,"While certainly more naturalistic than its Australian counterpart, Amari's film falls short in building the drama of Lilia's journey."
1,Make Chan's action sequences boring.
1,"Simply put, there should have been a more compelling excuse to pair Susan Sarandon and Goldie Hawn."
1,"Proves a lovely trifle that, unfortunately, is a little too in love with its own cuteness."
1,But its storytelling prowess and special effects are both listless.
4,"An energizing, intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching (or turntablism) in particular."
3,Screenwriter Dan Schneider and director Shawn Levy substitute volume and primary colors for humor and bite.
2,"But if you've paid a matinee price and bought a big tub of popcorn, there's guilty fun to be had here."
4,"(Ramsay) visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art, music and metaphor."
4,Works as pretty contagious fun.
3,"In The Pianist, Polanski is saying what he has long wanted to say, confronting the roots of his own preoccupations and obsessions, and he allows nothing to get in the way."
2,"A dark, dull thriller with a parting shot that misfires."
1,...Liotta is put in an impossible spot because his character's deceptions ultimately undo him and the believability of the entire scenario.
1,"If there was ever a movie where the upbeat ending feels like a copout, this is the one."
1,"'...the cast portrays their cartoon counterparts well...but quite frankly, Scoob and Shag don't eat enough during the film.'"
0,The sheer dumbness of the plot (other than its one good idea) and the movie's inescapable air of sleaziness get you down.
3,Those who don't entirely 'get' Godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy.
4,Provides a very moving and revelatory footnote to the Holocaust.
3,...there is enough originality in 'Life' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens.
4,Raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings.
1,"If you saw Benigni's Pinocchio at a public park, you'd grab your kids and run and then probably call the police."
0,"It is dark, brooding and slow, and takes its central idea way too seriously."
4,"It cuts to the core of what it actually means to face your fears, to be a girl in a world of boys, to be a boy truly in love with a girl, and to ride the big metaphorical wave that is life -- wherever it takes you."
3,"An enjoyable, if occasionally flawed, experiment."
4,"It is, however, a completely honest, open-hearted film that should appeal to anyone willing to succumb to it."
1,I don't think this movie loves women at all.
3,"American musical comedy as we know it wouldn't exist without the precedent of Yiddish theater, whose jolly, fun-for-fun's-sake communal spirit goes to the essence of Broadway."
3,"Don't judge this one too soon - it's a dark, gritty story but it takes off in totally unexpected directions and keeps on going."
3,"...(the film) works, due mostly to the tongue-in-cheek attitude of the screenplay."
0,"Features nonsensical and laughable plotting, wooden performances, ineptly directed action sequences and some of the worst dialogue in recent memory."
1,"Too smart to ignore but a little too smugly superior to like, this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot."
2,"It's better than mid-range Steven Seagal, but not as sharp as Jet Li on rollerblades."
1,The director's many dodges and turns add up to little more than a screenful of gamesmanship that's low on both suspense and payoff.
2,"Or for the year, for that matter."
4,"An invaluable historical document thanks to the filmmaker's extraordinary access to Massoud, whose charm, cultivation and devotion to his people are readily apparent."
0,"...no charm, no laughs, no fun, no reason to watch."
0,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film."
0,What might have emerged as hilarious lunacy in the hands of Woody Allen or Mel Brooks (at least during their '70s heyday) comes across as lame and sophomoric in this debut indie feature.
2,Paul Bettany playing Malcolm McDowell?
2,"That's not vintage Spielberg and that, finally, is minimally satisfying."
0,It would take a complete moron to foul up a screen adaptation of Oscar Wilde's classic satire.
0,Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set.
3,Everyone should be able to appreciate the wonderful cinematography and naturalistic acting.
2,"Another in a long line of ultra-violent war movies, this one is not quite what it could have been as a film, but the story and theme make up for it."
1,"One well-timed explosion in a movie can be a knockout, but a hundred of them can be numbing."
1,Where their heads were is anyone's guess.
3,"Scotland looks wonderful, the fans are often funny fanatics, the showdown sure beats a bad day of golf."
4,"The music makes a nice album, the food is enticing and Italy beckons us all."
4,"One of the best silly horror movies of recent memory, with some real shocks in store for unwary viewers."
3,The film is a very good viewing alternative for young women.
2,'Hey Arnold!'
4,"Beautifully shot against the frozen winter landscapes of Grenoble and Geneva, the film unfolds with all the mounting tension of an expert thriller, until the tragedy beneath it all gradually reveals itself."
4,Griffin & Co. manage to be spectacularly outrageous.
3,It is hard not to be especially grateful for freedom after a film like this.
3,A well-put-together piece of urban satire.
1,"Too much of Nemesis has a tired, talky feel."
3,"Pan Nalin's exposition is beautiful and mysterious, and the interviews that follow, with the practitioners of this ancient Indian practice, are as subtle and as enigmatic."
0,"Given the fact that virtually no one is bound to show up at theatres for it, the project should have been made for the tube."
1,"With more character development this might have been an eerie thriller; with better payoffs, it could have been a thinking man's monster movie."
4,"An entertaining British hybrid of comedy, caper thrills and quirky romance."
1,"But ... in trying to capture the novel's deeper intimate resonances, the film has – ironically - distanced us from the characters."
4,The modern master of the chase sequence returns with a chase to end all chases
2,Dense and thoughtful and brimming with ideas that are too complex to be rapidly absorbed.
1,"Queen of the Damned as you might have guessed, makes sorry use of Aaliyah in her one and only starring role -- she does little here but point at things that explode into flame."
0,"A loud, witless mess that has none of the charm and little of the intrigue from the TV series."
1,A cartoon?
2,"If A Few Good Men told us that we ""can't handle the truth"" than High Crimes poetically states at one point in this movie that we ""don't care about the truth."""
0,A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics.
1,"The problem with ""XXX"" is that its own action isn't very effective."
3,"'Yes, that's right: it's Forrest Gump, Angel Of Death.'"
1,"With a romantic comedy plotline straight from the ages, this Cinderella story doesn't have a single surprise up its sleeve."
2,It's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another.
1,"... while certainly clever in spots, this too-long, spoofy update of Shakespeare's Macbeth doesn't sustain a high enough level of invention."
2,"A sterling film - a cross between Boys Don't Cry, Deliverance, and Ode to Billy Joe - lies somewhere in the story of Matthew Shepard, but that film is yet to be made."
1,"No new plot conceptions or environmental changes, just different bodies for sharp objects to rip through."
3,Australian actor/director John Polson and award-winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation.
3,"Twohy knows how to inflate the mundane into the scarifying, and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record."
3,At once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge.
2,The film thrusts the inchoate but already eldritch Christian Right propaganda machine into national media circles.
1,Insufferably naive.
1,These are textbook lives of quiet desperation.
3,Worth a salute just for trying to be more complex than your average film.
2,Spend your Benjamins on a matinee.
3,"It excels because, unlike so many other Hollywood movies of its ilk, it offers hope."
4,"The fun of the movie is the chance it affords to watch Jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad."
0,"Far too clever by half, Howard's film is really a series of strung-together moments, with all the spaces in between filled with fantasies, daydreams, memories and one fantastic visual trope after another."
4,Serious and thoughtful.
3,Soderbergh skims the fat from the 1972 film.
4,A remarkably insightful look at the backstage angst of the stand-up comic.
3,"Alternately hilarious and sad, aggravating and soulful, scathing and joyous."
0,This is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience.
3,It's unlikely we'll see a better thriller this year.
2,... manages to fall closer in quality to Silence than to the abysmal Hannibal.
1,"It's provocative stuff, but the speculative effort is hampered by Taylor's cartoonish performance and the film's ill-considered notion that Hitler's destiny was shaped by the most random of chances."
1,A movie that can't get sufficient distance from Leroy's delusions to escape their maudlin influence.
1,"Though Harris is affecting at times, he cannot overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities."
1,Schneidermeister... Makin' a fool of himself... Losin' his fan base...
1,In this case zero.
1,The young stars are too cute; the story and ensuing complications are too manipulative; the message is too blatant; the resolutions are too convenient.
3,The difference is that I truly enjoyed most of Mostly Martha while I ne
4,Sexy and romantic.
0,"By the time the plot grinds itself out in increasingly incoherent fashion, you might be wishing for a watch that makes time go faster rather than the other way around."
4,Arteta directs one of the best ensemble casts of the year
2,Culkin turns his character into what is basically an anti-Harry Potter -- right down to the Gryffindor scarf.
4,"Vividly conveys the passion, creativity, and fearlessness of one of Mexico's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all."
3,The concept is a hoot.
3,"It may not be particularly innovative, but the film's crisp, unaffected style and air of gentle longing make it unexpectedly rewarding."
0,"In its own way, Joshua is as blasphemous and nonsensical as a Luis Buñuel film without the latter's attendant intelligence, poetry, passion, and genius."
1,"Perhaps a better celebration of these unfairly dismissed heroes would be a film that isn't this painfully forced, false and fabricated."
0,...you can be forgiven for realizing that you've spent the past 20 minutes looking at your watch and waiting for Frida to just die already.
3,"The director, Mark Pellington, does a terrific job conjuring up a sinister, menacing atmosphere though unfortunately all the story gives us is flashing red lights, a rattling noise, and a bump on the head."
4,"Even if the Naipaul original remains the real masterpiece, the movie possesses its own languorous charm."
3,Delivers more than its fair share of saucy hilarity.
2,But this is not a movie about an inhuman monster; it's about a very human one.
2,But his showboating wise-cracker stock persona sure is getting old.
0,"If it were any more of a turkey, it would gobble in Dolby Digital stereo."
2,"""Punch-Drunk Love"" is a little like a chocolate milk moustache..."
4,"More intimate than spectacular, E.T. is carried less by wow factors than by its funny, moving yarn that holds up well after two decades."
4,"I thought the relationships were wonderful, the comedy was funny, and the love 'real'."
1,"Amid the shock and curiosity factors, the film is just a corny examination of a young actress trying to find her way."
4,"Wickedly funny, visually engrossing, never boring, this movie challenges us to think about the ways we consume pop culture."
2,The comedy makes social commentary more palatable.
3,"The spaniel-eyed Jean Reno infuses Hubert with a mixture of deadpan cool, wry humor and just the measure of tenderness required to give this comic slugfest some heart."
4,A film with almost as many delights for adults as there are for children and dog lovers.
0,"A depraved, incoherent, instantly disposable piece of hackery."
2,"While Howard's appreciation of Brown and his writing is clearly well-meaning and sincere, the movie would be impossible to sit through were it not for the supporting cast."
0,"The animation and game phenomenon that peaked about three years ago is actually dying a slow death, if the poor quality of Pokemon 4 Ever is any indication."
4,"The camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format, before swooping down on a string of exotic locales, scooping the whole world up in a joyous communal festival of rhythm."
1,What's really sad is to see two Academy Award winning actresses (and one Academy Award winning actor) succumb to appearing in this junk that's TV sitcom material at best.
1,"(Jackson and Bledel) seem to have been picked not for their acting chops, but for their looks and appeal to the pre-teen crowd."
2,"Except as an acting exercise or an exceptionally dark joke, you wonder what anyone saw in this film that allowed it to get made."
1,"Whatever the movie's sentimental, hypocritical lessons about sexism, its true colors come out in various wet T-shirt and shower scenes."
3,"Piercingly affecting...while clearly a manipulative film, emerges as powerful rather than cloying."
1,Gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh.
1,If only it had the story to match.
3,"""Frailty"" has been written so well, that even a simple ""Goddammit!"""
3,The Pianist is the film Roman Polanski may have been born to make.
3,"The film has an infectious enthusiasm and we're touched by the film's conviction that all life centered on that place, that time and that sport."
4,An excellent sequel.
1,"The trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than, as was more likely, a victim of mental illness."
4,"It's a technically superb film, shining with all the usual Spielberg flair, expertly utilizing the talents of his top-notch creative team."
2,"In gleefully, thumpingly hyperbolic terms, it covers just about every cliche in the compendium about crass, jaded movie types and the phony baloney movie biz."
1,The story really has no place to go since Simone is not real--she can't provide any conflict.
3,Both a detective story and a romance spiced with the intrigue of academic skullduggery and politics.
1,"All the sensuality, all the eroticism of a good vampire tale has been, pardon the pun, sucked out and replaced by goth goofiness."
3,"A quiet, disquieting triumph."
3,Anyone who ever fantasized about space travel but can't afford the $20 million ticket to ride a Russian rocket should catch this IMAX offering.
0,"(Carvey's) characters are both overplayed and exaggerated, but then again, subtlety has never been his trademark."
