label,sentence
fairly fearful,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. 
fairly fearful,I have a job interview with @BarclaysUK in Loughborough next month !!!
fairly fearful,The most important characteristic of leadership is the lack of #fear.  #activism #equity #revolution
fairly fearful,Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue
fairly fearful,|@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things|
fairly fearful,Getting terrible download speeds for fifa smh.
fairly fearful,One more step in long work #visa process is over. Relief. Onto next step. #expat 
fairly fearful,You don't know what to expect by Brendon's video lmao LA devotee video got me shook 
fairly fearful,Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.
fairly fearful,yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?
fairly fearful,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited #nervous
fairly fearful,|2,034 words today #amwriting #horror #novel 42,080 'Magnitude' total so far. 25Kish to go.|
fairly fearful,Overtime... #TeamNA #WCH2016 
fairly fearful,@ManUtd it was a terrible Freekick...
fairly fearful,@moore_oliver it's funny how they can be in such a hurry but have plenty of time to stop and threaten people
fairly fearful,How I Murdered Your Mother #SpookyTv 
fairly fearful,@Jchawes What is your favorite #horror movie? #ghosthunters
fairly fearful,It's not #dread. It's called #Locks
fairly fearful,@aIakazamjackass been better. It's really stupid don't worry
fairly fearful,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool 
fairly fearful,|@TheMoosesAngel He looks down at his brother, a smile forming on his face. 'What? People fearing me?'|
fairly fearful,the ending of how I met your mother is dreadful
fairly fearful,|Sir, my concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.' - Abraham Lincoln|
fairly fearful,Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus
fairly fearful,|I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible|
fairly fearful,I lost my blinders .... 
fairly fearful,It's not going to break you it's just going to shake you
fairly fearful,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player 
fairly fearful,@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible
fairly fearful,|#bestadvice from a #movienight, pickup the #phone &amp; #start dialing, no1 will knw a #startups #product #service if thy dnt tell the #world|
fairly fearful,On the other side of fear lies freedom! - JB Glossinger #quote
fairly fearful,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED 
fairly fearful,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF
fairly fearful,|As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy ðŸ˜Š|
fairly fearful,Huns are like a box of coffee revels #horrible
fairly fearful,A shy failure is nobler than an immodest success.
fairly fearful,@mr_HAAAAN wow inadvertently horrible puns is definitely my thing
fairly fearful,I really wanna go to fright fest ðŸ˜©
fairly fearful,This has #turned out #better then I expected admitting you tried to #intimidate ðŸ˜‚ðŸ˜‚ #cantstoplaughing I really can't and it's in #spokeword
fairly fearful,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. ðŸ”ª
fairly fearful,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer
fairly fearful,|O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)|
fairly fearful,Drop every fear...
fairly fearful,|@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? |
fairly fearful,That free kick from Rooney was awful
fairly fearful,today has been terrible but tonight will end better because I get to see Malik â¤ï¸
fairly fearful,|Wazza blocks Carrick's shot and then misses a sitter that Memphis, who was ready beside him, surely wouldve buried. Good start lol #MUFC|
fairly fearful,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror
fairly fearful,ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax
fairly fearful,Shoutout to @VZWSupport for ruining my iPhone 7 order!! 
fairly fearful,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre
slightly fearful,|Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them|
slightly fearful,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch 
slightly fearful,|Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN  #marblesinmouth|
slightly fearful,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions 
slightly fearful,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact 
slightly fearful,@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though ðŸ˜…
slightly fearful,Omg he kissed herðŸ™ˆ #shy #w
slightly fearful,|@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.|
slightly fearful,|@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.|
slightly fearful,#Trends thread;'P)..it was in my #drafts&amp;now #posted 2 mins after my #birthday..so #close:'O!:''/...but anyway it #really was the #start of
slightly fearful,Look at this #massiah of #youngleader\n#Pakistan #massiah of 
slightly fearful,You make me breathless.
slightly fearful,To com sede de milk shake
slightly fearful,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens
slightly fearful,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible
slightly fearful,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible
slightly fearful,@Wild_Lucario_ *chuckles* did I scare you?
slightly fearful,@GreensACT @ShaneRattenbury @carolinelec what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on.
slightly fearful,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider 
slightly fearful,@BBHOH #terrible Paul so deserved that win!!! #movie #ChildrenOfMen.\n\n#cages  #refugees
slightly fearful,@LFC What an awful team
slightly fearful,@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;
slightly fearful,@WunderlistHelp are you guys still down? When can we go up? 
slightly fearful,I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? ðŸ˜‚ðŸ˜‚
slightly fearful,|Walk right through them! See way past them, and don't even hesitate running them over.|
slightly fearful,Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm
slightly fearful,#smackdev #ptp #start word
slightly fearful,never afraid to start over
slightly fearful,@Netflix_ME penny dreadful season 3?
slightly fearful,STAY JADED everyone is 
slightly fearful,oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here
slightly fearful,No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.
slightly fearful,|@humeraslam @MehrTarar @sherryrehman , yes, already he spoke so many lies with timid body language. Baluchistan could have been his own trap|
slightly fearful,@BBCTomEnglish @TimesSport And the dreadful Franglaise.
slightly fearful,@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. 
slightly fearful,They used to laugh at her coz she couldn't afford a junky now they stare in awe while she is winning.
slightly fearful,@AlanAlanconway Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far)
slightly fearful,@SportsTraderIT Madrid is playing awful and no modric but 90 minutes in BernabÃ©u stadium are so so long. Viallreal never won there
slightly fearful,@97_aleix having a terrific game and not at all fazed #MCFC
slightly fearful,@corruptmelon now im feeling the 
slightly fearful,No we didn't just bully our professor to move the Chem quiz to Monday ðŸ˜‚
slightly fearful,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate
slightly fearful,#terror @sjdonghaev i love you
slightly fearful,|@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.|
slightly fearful,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting
slightly fearful,|Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote|
slightly fearful,@STLouis_RamsFan their whole team is limited when they're on the field. 
slightly fearful,It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer
slightly fearful,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad 
slightly fearful,This maybe a new start but it will always be align with the end. #start #forward
slightly fearful,|Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear|
slightly fearful,|@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?|
slightly fearful,@JasonBHampton it's Bowers. I went and drove it for a while this evening 
slightly fearful,@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!
slightly fearful,|How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam |
slightly fearful,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe 
slightly fearful,|My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview|
slightly fearful,Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?
slightly fearful,I delete numbers so quick with no hesitation
slightly fearful,@1NatalieMaines Can you imagine being the person who has to spray tan him? 
slightly fearful,|After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.|
slightly fearful,|â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.â€|
slightly fearful,|Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. |
slightly fearful,induction day tomorrow for pizza express 
slightly fearful,Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga â¤ï¸
slightly fearful,@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible
slightly fearful,@siomo @NEWSTALK1010 20 says he gets reelected..... #be 
slightly fearful,|@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want|
slightly fearful,wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420
slightly fearful,new tires &amp; an alarm system on my car. fwm now!
slightly fearful,Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech 
slightly fearful,Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016
slightly fearful,@CSTrey4 thanks brotein shake ðŸ˜ˆðŸ˜ˆðŸ˜ˆ
slightly fearful,|.@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you |
slightly fearful,|Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime|
slightly fearful,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote
slightly fearful,|If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start|
slightly fearful,|@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!|
slightly fearful,@madihayousufzai Please DM your concern
slightly fearful,It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen ðŸ˜‚ðŸ˜‚ #GBBO
slightly fearful,|$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden|
slightly fearful,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory
slightly fearful,@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.
slightly fearful,Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?
slightly fearful,@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible
slightly fearful,|Everywhere I go, the air I breathe in tastes like home.' - @The_Currys #restless|
slightly fearful,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor  #life #quote
slightly fearful,Ramos with his ground shaking headers..ðŸ˜
slightly fearful,|@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;|
slightly fearful,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? ðŸ˜³ðŸ˜³ðŸ˜³
slightly fearful,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism 
slightly fearful,|@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.|
slightly fearful,What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success
slightly fearful,I'm curious to know just how much money the original Air Bud made to justify the continuation of these awful sequels and spinoffs.
slightly fearful,@DreKnott You've got tremendous range.
slightly fearful,|ok, ok.. I know.. my last tweet was #terrible|
slightly fearful,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..? #horrible #joke
slightly fearful,|And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is |
slightly fearful,@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do... #sike #losers 
slightly fearful,|Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars)  #bars #rap|
slightly fearful,#nana 4 hoco bc my dream since freshman year awe ðŸ˜™â¤â¤â¤ @thecandeyman
slightly fearful,|@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice|
slightly fearful,Every year I go to universal studios to horror nights as a 3rd wheel lol ðŸ˜ŠðŸ˜‚
slightly fearful,My goals are so big they scare small minds
slightly fearful,if you do me wrong i will not hesitate to block you and cut you out of my life completely ðŸ˜‡ it's one of my greatest talents
slightly fearful,Solid starts by #Bozzelli and #BenEvans. Hoping for a good #start !
slightly fearful,@SusannahSpot I could pop round 
slightly fearful,Step over #fear and rely on #faith!
slightly fearful,|@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the |
slightly fearful,|Open to suggestions on a good #horror movie. Just saw 31 and It follows recently, dug both. Gimme something good. #movienight #netflix|
slightly fearful,Research has determined 70% of #laughter is actually .
slightly fearful,I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.
slightly fearful,|@washingtondc @NMAAHC That is Noah Ark, it's a terrific design.|
slightly fearful,|@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all |
slightly fearful,|In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood |
slightly fearful,|@___margs @juliana_f_reyes Hey Michael! Thanks for following up, yeah I think you'd be a terrific contrib. Looping in assoc ed Juliana|
slightly fearful,im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con
slightly fearful,You have a #problem? Yes! Can you do #something about it? No! Than why #worry
slightly fearful,@TheOnlySweeney their slogan should've been #start instead of #finish
slightly fearful,@Oooooo_Donna @sturgishigh @politicususa   @CNN took its first baby  step now let's hope they will start running
slightly fearful,|The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums |
slightly fearful,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. 
slightly fearful,@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all 
slightly fearful,|Show your new job you're not #afraid of new tasks. Take on a #project, be brave, make an #impression. #WorkTiveTruth|
slightly fearful,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle  #dosomething #success
slightly fearful,@DailyJoshleen KA- like the start of cake and then Like saying C - if that makes sense ðŸ˜­ðŸ˜‚
slightly fearful,@RobdotThom @sulphurhoops in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year
slightly fearful,81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by @Vidarkjartans #YallaMaccabi
slightly fearful,Round 2  #pcola
slightly fearful,|Everywhere I go, the air I breathe in tastes like home.' - @The_Currys |
slightly fearful,|Jorge deserves it, honestly. He's weak.  #90dayfiance|
slightly fearful,Not sure that men can handle a woman that's got her crap together.  #independent
slightly fearful,@GSchwartz_ it wasn't a joke . 
slightly fearful,Don't be so shy #nl
slightly fearful,Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks ðŸ˜‚
slightly fearful,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation
slightly fearful,Pretty excited for American horror story tonight
slightly fearful,@mackenzian yes! That was my one qualm. These are deeply theological issues we're engaging theologically.
slightly fearful,|Aberdeen st Johnstone, let's see who can punt it the furthest |
slightly fearful,|Jorge deserves it, honestly. He's weak. #revolting #90dayfiance|
slightly fearful,At the end of the day I know that my kids will never worry about me leaving them ðŸ’•
slightly fearful,I really wanna go fright night at Thorpe Park next month ðŸ‘»
slightly fearful,|Fear blocks blessings, faith unlocks them. #ManUp  #faith|
slightly fearful,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete 
slightly fearful,I was having a good dream.. and then my alarm went off
slightly fearful,Huns are like a box of coffee revels 
slightly fearful,@LakersTakeover it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie
slightly fearful,|And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful|
slightly fearful,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!!  #TNF
slightly fearful,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church 
slightly fearful,@Burnt_Out_Darth @theaterofscifi thanks. 
slightly fearful,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book
slightly fearful,@hotpatooties more like quickie divorce 
slightly fearful,|@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS|
slightly fearful,|If you think you're good to go already, don't worry about it.|
slightly fearful,|Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap|
slightly fearful,|ok, ok.. I know.. my last tweet was |
slightly fearful,|It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban.|
slightly fearful,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! #haunt
slightly fearful,|.@REDBLACKSâ€™ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL|
slightly fearful,@Coyblake6 @ChloeCramphorn hahahaa you know coy!
slightly fearful,Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour
slightly fearful,Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant
slightly fearful,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration  #great #motivation
slightly fearful,@JoeFahezy I could of told you that one lmfao ðŸ˜‚ Then old niggas get wasted and start fucking around
slightly fearful,|I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation|
slightly fearful,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer
slightly fearful,|I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. |
slightly fearful,@BigDaddyx47 awe I'm sorry! I have 2 dogs 3 cats &amp; a snake
slightly fearful,|If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop |
slightly fearful,It's not always how you #start it's how you #FINISH
slightly fearful,My mind always seems to work its best at night 
slightly fearful,I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week
slightly fearful,^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^
slightly fearful,@Zen1dfabflake You are all our angelic comrades! 
slightly fearful,@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7
slightly fearful,@NativeApprops @SBShear @HuffingtonPost Shew. That was 
slightly fearful,Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com
slightly fearful,Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart
slightly fearful,@pixietangerine @hatersbackoff im so exited!! I am shaking so much ðŸ˜ðŸ˜ and im so pround of Colleen and the fandom! Everyone is amazing ðŸ˜
slightly fearful,|@frecklybellamy the walking dead, mr robot, american horror story, merlin|
slightly fearful,|@eclecticbrotha Thanks, big bro. It's shake and bake and you helped.|
slightly fearful,shake fries
slightly fearful,@aidankerrpol I think you should do. Get the fashion police involved. 
slightly fearful,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm
slightly fearful,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle #start #dosomething #success
slightly fearful,#start ur day wit a smile\n#buviobby
slightly fearful,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited 
slightly fearful,|@turoturok  We're glad to hear that everything is resolved. If you need anything else, please do not hesitate to reach out to us.  TY!|
slightly fearful,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke
slightly fearful,So is texting a guy 'I'm ready for sex now' considered flirting?' 
slightly fearful,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! 
slightly fearful,Not setting an alarm to nap &gt;&gt;
slightly fearful,@tannerfox awe cnt wait to see
slightly fearful,This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon
slightly fearful,@FraserKeegan just had a steak pie supper #tremendous
slightly fearful,|mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!|
slightly fearful,|Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau|
slightly fearful,Some serious hip shaking going on tonight ðŸ˜œ
slightly fearful,It's so funny cause Cooper's going to go farther than the people who bully her
slightly fearful,@casillasbreanna awe thanks girl ðŸ˜ŠðŸ˜Š
slightly fearful,Can't start a good day without a cup of tea! \n\n #tea  #day #goodday
slightly fearful,Thoroughly enjoying AHS tonight. #ahs  #americanhorrorstory
slightly fearful,should I #start posting #photos?
slightly fearful,I can be so shy but once I come out of my shell that's it ðŸ˜‚
slightly fearful,@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!ðŸ’•ðŸ˜˜ðŸ™ŒðŸ»
slightly fearful,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe
slightly fearful,my mom recorded nightmare before Christmas for me ðŸ˜ðŸ˜ðŸ˜ I LOVE IT ðŸ’•
slightly fearful,@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?
slightly fearful,@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!
slightly fearful,|Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in.|
slightly fearful,@Zen1dfabflake You are all our angelic comrades! #flutter
slightly fearful,Lets start there
slightly fearful,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ» #shake #herbalifenutrition #tastesogood #nowords
slightly fearful,|It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista |
slightly fearful,|I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol |
slightly fearful,|#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer|
slightly fearful,When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ»  #herbalifenutrition #tastesogood #nowords
slightly fearful,Jeans with fake pockets 
slightly fearful,Georgia Tech's Secondary is as soft as a marshmallow. 
slightly fearful,@bothsocial Thanks for the follow! Hope youâ€™re having a terrific day!
slightly fearful,Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday
slightly fearful,|@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.|
slightly fearful,i've been rooting for him since the beginning  #BB18
slightly fearful,@TayerleLyle awe thank you so much Lyle!! You're the best!ðŸ˜€ðŸ˜€
slightly fearful,|Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...|
slightly fearful,That goes the 
slightly fearful,Pull over #tonight and make your car #shake ðŸ˜‹ðŸ’¦
slightly fearful,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! ðŸ˜ŠðŸ˜â¤ï¸
slightly fearful,@FraserKeegan just had a steak pie supper 
slightly fearful,@annalisewrobel_ awe thank you so much love ðŸ’•
slightly fearful,Omg he kissed herðŸ™ˆ  #w
